Actual,Predictions
[8],"[5.3942040e-02 6.2002228e-03 3.0512528e-03 8.7295179e-05 3.7076294e-05
 4.8160382e-06 8.5863273e-04 8.8107729e-05 9.3453056e-01 1.2000874e-03]"
[7],"[0.0210573  0.00145788 0.10311532 0.14084779 0.12005848 0.07736301
 0.00658485 0.3818891  0.04468913 0.10293718]"
[6],"[1.79571532e-06 6.40732560e-06 1.89280941e-03 5.04383445e-03
 5.21585753e-04 4.38825489e-04 9.91884232e-01 1.06437488e-04
 3.16023318e-07 1.03727834e-04]"
[2],"[1.0169087e-05 3.5482063e-03 4.6525367e-02 5.4997350e-03 7.1114424e-05
 4.6304960e-02 8.9138544e-01 1.1555956e-03 1.7114638e-06 5.4976186e-03]"
[5],"[1.5181746e-06 2.2262420e-05 2.2216817e-02 4.0904123e-02 7.3250025e-03
 9.2810094e-01 9.5561059e-05 1.3012941e-03 1.9763895e-05 1.2721840e-05]"
[2],"[5.6320652e-03 4.8547072e-06 2.6943541e-01 1.8107773e-01 3.8687002e-03
 2.4087237e-01 5.3295988e-04 2.9853091e-01 6.2994905e-06 3.8591304e-05]"
[8],"[2.0867342e-01 5.0901544e-01 1.8523433e-03 5.2029976e-05 5.9076924e-06
 1.3605819e-06 1.9815145e-04 4.8859743e-05 2.6868072e-01 1.1471843e-02]"
[9],"[3.6371860e-03 1.5260154e-02 2.2293492e-04 5.5480828e-05 6.6700945e-06
 1.7323016e-05 2.8387021e-04 2.9714396e-05 1.3912992e-04 9.8034751e-01]"
[6],"[4.2662764e-04 1.2101548e-03 2.6378273e-03 1.2351693e-02 5.8985134e-03
 1.2360712e-03 9.4235325e-01 3.3103849e-04 2.9895760e-02 3.6591308e-03]"
[0],"[8.9445090e-01 1.4833345e-03 1.5732398e-05 4.4625427e-05 4.4709618e-06
 6.9873473e-05 1.6642518e-06 9.1704465e-03 3.5599871e-05 9.4723411e-02]"
[0],"[1.5379812e-01 6.9437709e-05 6.6695881e-01 1.5760317e-02 2.1523638e-02
 1.4684849e-02 1.2258782e-01 3.6244199e-04 4.2339228e-03 2.0612373e-05]"
[5],"[2.3742170e-05 1.4447006e-04 2.3651134e-02 2.7910654e-02 1.7995046e-03
 9.0529323e-01 4.0529788e-02 5.3896196e-04 8.7917659e-05 2.0683421e-05]"
[2],"[9.36515280e-04 1.04815035e-05 9.26802814e-01 1.83328707e-02
 5.77528588e-03 1.50697995e-02 3.14243212e-02 1.63588300e-03
 5.22414757e-06 6.91452396e-06]"
[9],"[8.27956774e-06 7.88571415e-05 4.59691769e-08 2.61419530e-07
 3.10770822e-08 2.91560980e-08 9.92052485e-09 1.05603085e-07
 1.47554281e-04 9.99764860e-01]"
[5],"[1.3344722e-03 8.9902869e-06 5.6561925e-02 1.7236015e-01 2.1730661e-01
 9.0720423e-02 4.5766917e-01 7.5063639e-04 3.2244530e-03 6.3179119e-05]"
[4],"[2.3978989e-04 5.7248991e-07 4.6367024e-04 9.7851720e-05 9.9659097e-01
 6.5071741e-05 6.4552296e-07 2.5030458e-03 1.3940406e-05 2.4599625e-05]"
[2],"[5.1855851e-02 1.8988369e-04 9.0045685e-01 1.0837257e-02 8.8326272e-04
 1.0328525e-02 9.9467048e-03 7.9456773e-03 1.8139075e-03 5.7420791e-03]"
[1],"[9.1377495e-07 9.9997151e-01 1.1012421e-09 9.8520969e-10 7.6129172e-11
 5.8363836e-10 1.6925876e-08 2.7507787e-09 2.0208223e-08 2.7499816e-05]"
[6],"[3.4710876e-05 1.4161342e-01 2.5586826e-03 3.1811418e-03 2.9405762e-02
 5.5694929e-03 7.8788102e-01 8.4587769e-04 7.0912874e-04 2.8200803e-02]"
[6],"[1.5564319e-06 1.1511448e-05 2.8169023e-02 2.5400630e-04 1.5443228e-02
 8.2182472e-05 9.5582873e-01 9.5932621e-05 1.3377743e-07 1.1364166e-04]"
[8],"[7.0987010e-01 3.5289321e-03 1.0413831e-01 3.0365014e-02 2.6388213e-02
 5.3809378e-03 5.0035631e-04 3.4564976e-02 7.8406736e-02 6.8564997e-03]"
[4],"[5.6333621e-03 3.0233707e-06 7.5529153e-03 8.0137179e-05 9.7452897e-01
 2.7078650e-05 3.3248737e-06 1.2115307e-02 5.9242957e-06 5.0005059e-05]"
[8],"[7.8169163e-04 2.0691266e-06 1.0079522e-04 3.7122278e-05 3.7579122e-04
 1.5233019e-05 4.1316857e-06 3.5919769e-05 9.9859017e-01 5.7066300e-05]"
[4],"[5.9216580e-04 1.8716637e-05 9.7476393e-02 1.2820149e-02 6.5879869e-01
 3.7695654e-03 2.2376531e-01 1.7435662e-03 1.3893891e-04 8.7651872e-04]"
[5],"[2.6413039e-03 9.5060474e-05 6.1217740e-02 4.7756121e-02 1.7801126e-02
 3.8596269e-01 6.6846542e-02 2.6532614e-01 1.7094239e-05 1.5233621e-01]"
[0],"[1.60096884e-01 2.12264436e-04 1.10794924e-01 2.93058623e-03
 6.75043225e-01 2.64735078e-04 4.15107189e-03 2.51705502e-03
 1.64170172e-02 2.75722463e-02]"
[9],"[1.7445056e-05 7.6324766e-04 1.3732214e-08 2.1079118e-06 5.0534521e-07
 2.4314540e-06 1.6969074e-06 9.3693498e-06 9.6096119e-06 9.9919349e-01]"
[9],"[2.1910386e-01 9.4647176e-04 2.7905038e-05 9.4628856e-05 1.0706291e-03
 6.1265805e-06 1.0824567e-03 2.2670566e-03 1.1186148e-03 7.7428228e-01]"
[9],"[3.9632730e-03 6.0328329e-03 1.3088915e-04 7.0381694e-04 3.4024398e-04
 8.0186473e-05 2.7962149e-05 2.1469862e-04 3.0455589e-03 9.8546058e-01]"
[8],"[2.2234586e-03 1.1678867e-04 4.2736941e-04 9.2061586e-05 3.6671885e-05
 5.6715930e-05 8.5992695e-05 5.7679608e-05 9.9557507e-01 1.3281348e-03]"
[9],"[2.3020417e-05 4.0747132e-04 1.2614670e-10 7.0538220e-10 1.9270510e-10
 1.7715178e-10 1.5653738e-09 5.0791398e-09 1.6094124e-05 9.9955338e-01]"
[9],"[1.0423804e-06 2.6166608e-04 2.7826350e-10 1.3078281e-08 4.7735295e-11
 2.9734151e-10 3.9231265e-10 2.2173490e-08 7.6313789e-08 9.9973708e-01]"
[3],"[8.4038399e-04 7.3458759e-06 1.1275832e-03 3.7421602e-01 3.0586424e-01
 9.1213927e-02 8.1389062e-02 5.8908074e-04 1.4393884e-01 8.1359100e-04]"
[7],"[1.4808842e-04 3.1059673e-07 7.6928368e-04 1.0116952e-03 2.5918821e-02
 9.4445673e-04 1.0017990e-05 9.7116268e-01 2.3049855e-08 3.4616376e-05]"
[5],"[2.9608638e-03 3.1467024e-04 3.4804425e-01 3.5700551e-01 7.6667115e-02
 1.8409003e-01 2.0796074e-02 9.2690829e-03 2.9005675e-04 5.6233048e-04]"
[0],"[3.9583439e-01 1.1565472e-01 3.2046810e-03 2.4348024e-05 2.2506198e-05
 6.2619579e-06 1.0727592e-05 1.0162324e-04 9.8140817e-03 4.7532663e-01]"
[0],"[8.3691990e-01 8.0500188e-04 3.5565633e-03 1.1211766e-01 2.3338508e-02
 7.3092640e-03 1.4388437e-03 7.7926007e-04 5.1739351e-03 8.5611260e-03]"
[5],"[4.1341387e-05 9.7656302e-06 3.3066175e-03 8.9653060e-03 9.2205359e-04
 4.4411528e-01 1.9746419e-04 5.4219240e-01 1.6422833e-06 2.4824499e-04]"
[2],"[4.0232018e-03 9.7175034e-06 9.1767895e-01 1.6427356e-04 2.0422007e-05
 1.9918098e-05 7.8042813e-02 3.5476100e-05 5.2527494e-06 4.7827367e-08]"
[2],"[7.7161159e-05 2.4932715e-06 2.8456613e-01 6.7390837e-02 3.1619802e-01
 6.7781624e-03 3.2370076e-01 7.5585674e-04 4.6668903e-04 6.3900865e-05]"
[3],"[5.2146181e-02 1.1121815e-03 4.1557349e-02 2.3257549e-01 1.3161288e-02
 5.5264747e-01 4.2529870e-02 6.3188627e-02 1.0984298e-05 1.0706579e-03]"
[8],"[1.7894665e-03 1.2550081e-05 1.2926143e-05 3.6847234e-06 7.9221885e-05
 4.4993266e-07 7.1492863e-08 1.1739486e-04 9.9744010e-01 5.4413185e-04]"
[6],"[2.9241288e-04 1.1519241e-05 7.0899226e-02 6.1324057e-03 4.4648657e-03
 4.9751638e-03 9.1278696e-01 2.6791429e-04 3.3369524e-05 1.3617500e-04]"
[3],"[5.5490267e-03 6.7385765e-05 4.1997150e-01 5.1617217e-01 7.4633756e-03
 1.7748622e-02 3.2558337e-02 1.4675614e-04 1.2535886e-04 1.9744760e-04]"
[4],"[8.6653119e-05 2.3445794e-04 1.2003159e-02 6.6867179e-01 3.3640675e-02
 4.0033612e-02 8.7814122e-02 1.5701325e-01 1.1097825e-06 5.0112087e-04]"
[0],"[4.7756967e-01 1.2951785e-02 6.6460096e-03 2.3267274e-03 8.1287592e-04
 4.7948179e-04 2.2082124e-03 3.0015019e-05 4.9672368e-01 2.5159901e-04]"
[5],"[2.5191036e-04 1.2778473e-04 1.6667989e-01 2.4140937e-02 5.9937757e-02
 5.3415012e-01 1.7971653e-01 3.4913920e-02 1.0334135e-05 7.0812668e-05]"
[8],"[6.2969769e-04 2.4587343e-02 1.2657004e-03 5.1370673e-02 3.7823085e-04
 1.6843639e-03 2.5702924e-03 9.1429922e-04 7.8060693e-01 1.3599247e-01]"
[0],"[6.2401897e-01 7.2987112e-03 2.3987866e-03 3.1175471e-03 1.2511923e-02
 3.2305872e-04 1.6629176e-04 5.9071151e-03 3.1947773e-02 3.1230986e-01]"
[1],"[3.6795362e-05 8.4728783e-01 7.7833914e-07 7.9973012e-07 8.5641238e-07
 1.1340541e-05 2.7644024e-05 8.2233702e-05 1.1628190e-05 1.5254018e-01]"
[7],"[6.84228085e-04 2.79797532e-04 7.46671334e-02 6.51941821e-03
 2.28237942e-01 1.43443765e-02 7.08925817e-03 6.65334940e-01
 1.47386902e-06 2.84149102e-03]"
[2],"[2.5632924e-03 1.0292999e-03 2.7811748e-01 3.8792118e-02 3.7021000e-02
 1.9767927e-02 5.6188309e-01 5.7056613e-02 1.8501947e-04 3.5841437e-03]"
[8],"[1.9203211e-04 2.2986161e-03 1.5692721e-06 5.2561634e-04 4.2638464e-07
 6.2012491e-06 1.1690329e-05 4.3980945e-06 9.8329818e-01 1.3661263e-02]"
[8],"[4.6669091e-03 4.3824788e-05 2.4664742e-03 1.0577685e-02 1.4295531e-02
 3.4196528e-03 9.5769341e-05 7.5003020e-03 9.4425142e-01 1.2682400e-02]"
[7],"[7.7031640e-04 1.1778659e-04 1.2479126e-02 3.2035005e-03 2.8050921e-04
 5.8167744e-03 9.6904923e-04 9.7635025e-01 6.0021885e-06 6.5554641e-06]"
[8],"[0.00930358 0.00372225 0.01292967 0.01503601 0.00149587 0.0021955
 0.0071601  0.00099045 0.92737514 0.01979139]"
[5],"[5.3770834e-04 7.7557744e-04 2.2857662e-02 2.3465918e-01 5.8023177e-02
 6.5084004e-01 6.1140996e-03 2.5128998e-02 2.6722395e-04 7.9633947e-04]"
[1],"[3.0774820e-01 1.8909022e-01 6.7082618e-04 9.4721858e-05 2.7354519e-04
 4.4016746e-05 5.1066116e-05 5.6731608e-03 7.0434082e-03 4.8931083e-01]"
[8],"[3.0779978e-03 7.6696445e-04 8.6398160e-07 3.9164303e-07 2.1685545e-07
 1.9008718e-07 1.0283899e-06 1.2763432e-07 9.9614257e-01 9.5663372e-06]"
[7],"[2.8015357e-03 3.7294503e-05 1.3132944e-02 8.4167979e-05 1.8467648e-03
 4.3357297e-05 3.5268196e-05 9.8074073e-01 7.3893520e-06 1.2704920e-03]"
[1],"[3.1908098e-06 9.9927491e-01 4.2193346e-06 4.8930201e-06 8.0344229e-09
 3.6976871e-07 2.4529420e-05 1.1681991e-08 1.8246648e-05 6.6966430e-04]"
[3],"[4.3592358e-06 6.2936721e-07 9.3642753e-03 7.7207732e-01 2.3595234e-02
 1.8600774e-01 6.3850796e-03 2.5360831e-03 4.6871633e-06 2.4488862e-05]"
[0],"[5.3488588e-01 5.9924943e-05 9.0198666e-03 5.3071848e-04 8.7311435e-03
 5.4664392e-04 1.9601823e-03 1.9764777e-04 4.4403836e-01 2.9614852e-05]"
[5],"[2.8928756e-03 4.7198851e-06 4.5927443e-02 1.2269301e-02 4.3533340e-01
 4.8446438e-01 1.1229703e-02 7.7449856e-03 8.2021572e-05 5.1200823e-05]"
[7],"[4.1210833e-06 2.0770394e-05 2.2381425e-04 6.1771048e-06 2.4487829e-04
 6.9387665e-05 1.6405955e-06 9.9942362e-01 4.6528061e-09 5.6343574e-06]"
[9],"[8.0857635e-04 9.0381462e-04 3.9315287e-07 9.9087038e-07 8.2760863e-07
 1.3157059e-07 3.1003005e-08 2.0089892e-06 6.0567604e-03 9.9222648e-01]"
[7],"[1.9878558e-04 2.0508161e-05 2.8410381e-01 8.6380728e-02 9.1211066e-02
 8.9574441e-02 2.5509366e-01 1.9267268e-01 2.0844034e-05 7.2342937e-04]"
[4],"[1.3636434e-01 5.5864695e-03 4.6191079e-05 1.0057669e-03 1.0576491e-02
 6.6842191e-04 1.7732729e-05 1.3017174e-03 5.6402034e-01 2.8041247e-01]"
[5],"[2.4178340e-03 8.8106014e-04 7.0285022e-02 3.5909571e-02 1.2542713e-04
 8.6735559e-01 1.7508198e-02 5.1669646e-03 9.6236399e-05 2.5404751e-04]"
[9],"[3.6662938e-03 8.3965533e-05 1.2824856e-04 9.5448368e-06 2.5979913e-04
 3.0383835e-05 3.4464990e-06 2.6090189e-03 2.3225574e-01 7.6095361e-01]"
[8],"[5.8349986e-02 2.2329178e-01 3.5305196e-01 1.9000296e-03 5.5103268e-05
 1.9645436e-04 3.4559686e-02 1.9024792e-03 3.1581631e-01 1.0876214e-02]"
[0],"[7.6015866e-01 1.4345610e-03 1.9229464e-01 1.7399818e-02 1.8077832e-02
 2.8039019e-03 1.9106658e-03 3.3570973e-03 2.4075268e-03 1.5529108e-04]"
[7],"[3.2286501e-01 1.0704522e-02 9.8395972e-03 3.5855846e-04 1.9565577e-02
 1.8312325e-04 6.8016583e-03 6.2861222e-01 3.0575006e-04 7.6393533e-04]"
[9],"[2.1767616e-03 3.6076475e-02 4.2460783e-06 1.2498814e-06 9.4066408e-09
 4.7122344e-07 5.3327153e-07 3.2045136e-05 9.0909784e-04 9.6079922e-01]"
[8],"[0.09936251 0.06040131 0.05891743 0.02867107 0.00086117 0.01815908
 0.00210067 0.00705904 0.72090316 0.00356455]"
[2],"[7.5978093e-04 3.8498722e-04 2.2392282e-01 3.7536831e-04 3.0925375e-01
 3.9467812e-03 7.5796043e-04 4.6059057e-01 1.3983280e-08 8.0159934e-06]"
[7],"[2.57582357e-03 2.22493527e-05 2.61968952e-02 1.86348765e-03
 4.93841976e-01 7.12682009e-02 3.02826753e-04 4.03825611e-01
 1.47659875e-05 8.82831810e-05]"
[6],"[9.9869841e-04 1.5486866e-04 4.2626530e-02 4.4912636e-01 2.6835003e-01
 7.3229253e-02 7.3408626e-02 8.9224406e-02 4.2280450e-04 2.4583538e-03]"
[9],"[1.6692001e-08 3.2840708e-07 7.1122809e-11 5.8958644e-10 1.7432529e-10
 3.0490183e-10 4.4216300e-10 5.4192641e-09 1.2480741e-06 9.9999845e-01]"
[4],"[5.24159928e-04 1.14863906e-04 3.21644127e-01 2.54079010e-02
 3.61942768e-01 4.62840237e-02 1.87711090e-01 5.14150225e-02
 4.76430374e-04 4.47960990e-03]"
[3],"[1.6173787e-03 3.4436540e-04 2.0354146e-03 2.1926148e-01 7.3138547e-01
 2.2339234e-02 3.4497071e-03 8.1171095e-03 8.4946351e-04 1.0600466e-02]"
[9],"[3.1320338e-05 2.3829897e-01 2.9182395e-06 1.7581570e-07 1.2724205e-07
 1.7269569e-07 7.8661193e-05 3.5426021e-06 1.3538395e-06 7.6158279e-01]"
[6],"[0.05163663 0.03574245 0.19769625 0.04628273 0.1640676  0.02143285
 0.07856885 0.09922888 0.00281843 0.30252534]"
[4],"[8.9159347e-03 3.6989579e-06 3.1825116e-01 5.0192541e-03 6.4789259e-01
 5.4071919e-04 1.9206727e-02 5.8622936e-05 6.6946814e-05 4.4402801e-05]"
[7],"[2.1395732e-03 1.0370977e-04 4.1076522e-02 5.7684553e-01 2.0480347e-01
 7.8939497e-02 7.6469770e-03 8.3765239e-02 3.5140384e-04 4.3280274e-03]"
[6],"[2.5949368e-04 1.5565308e-02 5.6804851e-02 4.9163081e-04 3.5205923e-04
 1.1659366e-04 9.0522933e-01 2.0907788e-02 3.8225160e-05 2.3483959e-04]"
[5],"[2.8207278e-05 4.4531720e-03 2.2596175e-04 1.1853198e-01 1.1531047e-03
 8.7113035e-01 5.8061868e-04 9.1567764e-04 2.1713252e-04 2.7638271e-03]"
[1],"[1.1167974e-09 9.8821378e-01 5.2120546e-15 1.4958114e-13 4.5832978e-15
 9.0028743e-15 2.8794106e-13 3.7396389e-14 5.0873505e-10 1.1786193e-02]"
[5],"[3.0379465e-03 3.1347744e-02 3.6642700e-02 9.0360038e-02 3.0211600e-05
 6.4951468e-01 1.6216990e-03 1.6982327e-01 9.3205053e-06 1.7612418e-02]"
[8],"[3.36719071e-03 9.11640301e-02 1.46462093e-03 2.05757184e-04
 1.15803770e-04 1.92257121e-05 6.61063241e-05 1.03392056e-04
 9.03164983e-01 3.28966998e-04]"
[8],"[6.4222683e-04 7.5038923e-05 3.0091165e-05 6.6455701e-05 4.6485611e-06
 4.5104493e-06 2.7577888e-05 1.0546891e-06 9.9794286e-01 1.2055703e-03]"
[0],"[9.9950743e-01 1.7029479e-05 1.7535869e-05 1.6709107e-06 9.3153703e-06
 6.4711791e-08 5.7869247e-08 3.0821730e-07 4.4525147e-04 1.2979565e-06]"
[4],"[1.8815776e-05 7.2775130e-08 2.6865590e-03 5.3271063e-04 9.9450916e-01
 8.6147076e-04 7.8286324e-04 4.6440365e-04 5.2716905e-06 1.3866099e-04]"
[0],"[0.53907126 0.00856075 0.2658268  0.00498437 0.01190124 0.00065809
 0.0147896  0.03301783 0.02858858 0.09260152]"
[5],"[5.4505835e-03 8.2368293e-05 6.9303685e-03 1.6889514e-01 8.1166677e-02
 3.7454867e-01 4.6017643e-02 3.1286985e-01 3.5804207e-04 3.6806162e-03]"
[5],"[6.2571082e-05 3.2874695e-08 1.3137032e-01 3.1383842e-01 5.7948041e-03
 5.2838784e-01 1.7048702e-02 3.4950324e-03 2.1576411e-06 1.2795755e-07]"
[1],"[1.1268954e-05 9.9984860e-01 1.6233134e-08 1.0558388e-08 7.2469641e-11
 2.1900297e-09 2.9926764e-07 1.8135122e-08 9.1210304e-06 1.3072434e-04]"
[1],"[8.8210498e-07 5.0893760e-01 4.2199584e-08 2.5372859e-07 8.9810526e-10
 1.6885532e-09 9.0853467e-09 2.2178517e-09 1.9185305e-07 4.9106100e-01]"
[8],"[1.7728442e-02 6.0740739e-01 1.0959326e-03 1.8772304e-04 2.2188657e-05
 9.5927962e-06 1.0366546e-04 3.0103160e-05 3.5857585e-01 1.4839263e-02]"
[9],"[9.3782219e-05 2.0142838e-06 5.6630874e-08 1.0428562e-06 1.7030688e-07
 3.1117415e-07 3.0977828e-11 6.7601604e-06 2.1735052e-04 9.9967849e-01]"
[0],"[9.8620343e-01 2.5997075e-04 2.0014585e-03 5.2124949e-04 7.3075336e-03
 1.7562308e-04 9.4969091e-06 1.0816016e-03 2.1381166e-03 3.0142011e-04]"
[3],"[4.8824030e-04 6.0179341e-03 8.5469708e-03 1.0173697e-03 1.4748657e-04
 4.1150965e-04 9.7791821e-01 3.6749340e-04 4.8378310e-03 2.4707880e-04]"
[1],"[1.6996583e-03 9.8417574e-01 5.7824378e-05 3.0420595e-06 1.7569433e-05
 3.4786550e-05 3.4986570e-05 2.6853275e-04 6.3710934e-07 1.3707095e-02]"
[9],"[3.73100000e-03 1.81837459e-04 4.18793672e-04 3.62417399e-04
 6.85990555e-04 2.69433513e-04 1.02347476e-04 2.52137950e-04
 9.93517756e-01 4.78365662e-04]"
[2],"[1.5590288e-02 5.2791908e-03 9.0496856e-01 1.7558185e-02 1.9154502e-02
 6.8484768e-03 7.1293828e-03 1.1569454e-03 5.0083862e-04 2.1813622e-02]"
[2],"[1.81967393e-01 7.17433344e-04 6.53650880e-01 1.08493585e-02
 4.37029488e-02 2.73284013e-03 9.94849652e-02 2.86633335e-03
 3.92064266e-03 1.07259511e-04]"
[5],"[1.9048499e-05 3.8354733e-04 6.2917485e-03 4.3678790e-02 3.4581190e-03
 7.5066185e-01 1.9490620e-03 1.8787649e-01 8.2902385e-05 5.5984361e-03]"
[3],"[1.8858239e-04 1.0358889e-04 2.5676886e-04 9.3770146e-01 5.6636386e-06
 5.7541758e-02 2.3063636e-04 2.7246968e-04 3.3817634e-03 3.1734980e-04]"
[9],"[4.8416112e-08 4.0386130e-05 6.8369896e-09 2.4553225e-08 4.3217447e-08
 1.0678783e-08 1.5301430e-07 6.1974043e-07 9.9622639e-06 9.9994874e-01]"
[9],"[3.2815448e-04 8.2783652e-03 2.1534468e-05 1.1309766e-04 1.1610832e-06
 4.8640006e-05 4.5316679e-05 8.8021756e-07 4.3553062e-02 9.4760972e-01]"
[4],"[2.3313421e-03 1.9884317e-06 5.2158219e-01 2.6765291e-03 4.1359767e-01
 8.5200453e-03 1.3410082e-02 3.7772767e-02 6.3085325e-05 4.4348413e-05]"
[0],"[0.36950693 0.00772132 0.27175698 0.07609243 0.02322677 0.02954141
 0.00341546 0.06676336 0.13675386 0.01522149]"
[3],"[2.5794347e-07 2.3212788e-06 2.2219489e-03 8.8067763e-02 1.1675936e-03
 9.8077704e-05 9.0842801e-01 9.7288894e-06 1.7129965e-06 2.6647219e-06]"
[0],"[7.8508621e-01 3.0072706e-04 1.5510159e-03 2.7296603e-05 1.1693137e-05
 9.7068516e-07 1.4319879e-06 5.8274833e-04 2.1236418e-01 7.3671108e-05]"
[0],"[1.0939413e-01 6.2136311e-04 1.4241724e-02 2.2047563e-03 2.4494464e-03
 3.7051112e-04 6.9581867e-05 3.0857793e-04 8.6831725e-01 2.0225970e-03]"
[9],"[3.0028202e-06 2.8005159e-01 1.1736110e-08 1.0520301e-06 3.0147149e-09
 2.3176183e-07 1.7996193e-07 1.4057079e-09 4.4650566e-05 7.1989930e-01]"
[8],"[8.50183831e-04 4.05171607e-03 1.26861005e-05 5.64489805e-04
 2.11322822e-05 1.87245059e-05 4.36348724e-04 1.28018146e-05
 5.90833247e-01 4.03198689e-01]"
[1],"[1.0321470e-03 2.5512969e-01 2.9482035e-04 3.3577031e-04 1.9795338e-03
 5.7717925e-04 5.2934498e-05 2.0594057e-03 7.0455926e-03 7.3149300e-01]"
[5],"[0.01745743 0.00330244 0.04375293 0.3342885  0.00687285 0.51601595
 0.0198647  0.0088365  0.04624198 0.00336671]"
[7],"[1.15179646e-04 8.51270597e-05 8.17963704e-02 3.74532849e-01
 1.17602097e-02 1.36591226e-01 3.67113113e-01 2.66344752e-02
 7.97741668e-05 1.29175198e-03]"
[0],"[9.2299169e-01 6.5066978e-02 4.7790492e-03 1.5707123e-05 2.5995507e-06
 5.1773895e-07 1.3375255e-04 1.0257957e-05 6.2090955e-03 7.9027395e-04]"
[8],"[2.7598510e-02 1.8140199e-05 2.4971595e-02 1.2288406e-03 7.9620699e-04
 4.7433167e-04 2.4000107e-04 7.7059136e-05 9.4455540e-01 3.9906256e-05]"
[2],"[0.03152078 0.00829699 0.30554175 0.1303242  0.06615375 0.05580565
 0.02534907 0.00359834 0.33678898 0.0366205 ]"
[4],"[2.5949339e-06 2.7163193e-07 3.9896806e-04 5.0428778e-05 9.9897861e-01
 1.1057848e-05 1.5037230e-04 4.0387874e-04 4.0858646e-07 3.4238890e-06]"
[7],"[8.4599442e-08 1.7506390e-07 6.6521670e-07 3.5999808e-06 6.1539271e-05
 1.8676564e-04 3.6621444e-08 9.9974555e-01 2.6332707e-11 1.6040846e-06]"
[0],"[3.5814294e-01 1.4092310e-04 2.7918100e-01 7.9790324e-02 7.4867092e-02
 1.2968978e-02 4.2298930e-03 1.8278942e-01 2.5829633e-03 5.3064688e-03]"
[2],"[4.9998768e-04 6.1000105e-06 6.9054091e-01 6.4189404e-02 6.0613669e-02
 7.2663605e-02 1.2328608e-03 1.0999549e-01 3.7809209e-06 2.5417126e-04]"
[3],"[5.9290659e-03 1.4837195e-06 5.4529249e-03 5.7037544e-01 2.4497941e-01
 1.1143897e-01 9.9631085e-04 5.8671616e-02 1.4741049e-03 6.8068312e-04]"
[6],"[1.36944061e-06 8.08090263e-05 8.29057390e-05 2.57148495e-04
 5.69700132e-05 3.15863836e-05 9.99456465e-01 1.28052707e-05
 5.03621641e-06 1.48821655e-05]"
[3],"[1.7395505e-03 7.7133540e-05 1.0639075e-01 7.5294745e-01 3.4156684e-03
 1.2032175e-01 6.3174688e-03 6.8261758e-03 3.6532502e-04 1.5987091e-03]"
[8],"[7.1338169e-02 1.7730830e-03 1.6166050e-03 4.0050870e-04 3.0845888e-05
 1.4657183e-05 3.6638189e-04 2.6337275e-05 8.6857963e-01 5.5853888e-02]"
[5],"[1.3963642e-03 2.5655882e-04 6.9513726e-01 3.0095849e-02 3.6418650e-02
 7.8579336e-02 1.6404124e-02 1.4066213e-01 1.8018831e-06 1.0478497e-03]"
[0],"[9.9878043e-01 4.4362430e-05 8.2323782e-04 1.7790009e-06 4.6331290e-05
 1.7403420e-07 6.0016724e-08 3.4053548e-05 2.0006063e-04 6.9496673e-05]"
[3],"[3.1841464e-02 3.6956485e-02 6.1666524e-01 2.2348240e-02 4.8796213e-03
 1.8774102e-02 8.6154388e-03 2.4639790e-01 5.6471930e-05 1.3465012e-02]"
[4],"[2.1359834e-03 8.5593547e-06 2.0138431e-02 1.3822658e-03 7.5926018e-01
 9.7918569e-04 2.0042278e-03 2.1408126e-01 4.9507162e-07 9.3992403e-06]"
[3],"[0.00259701 0.00055369 0.01683739 0.07866762 0.1020854  0.13655724
 0.24207309 0.19833976 0.00692007 0.21536875]"
[9],"[4.5893888e-05 1.1955005e-02 1.0916035e-07 2.1859153e-08 2.4235158e-10
 3.3551476e-08 9.3089323e-09 3.1834028e-07 5.1632026e-07 9.8799813e-01]"
[0],"[8.6707741e-01 7.6385610e-02 4.8686825e-03 7.1099150e-04 4.9013798e-03
 2.6061910e-03 7.7893795e-03 1.1460772e-03 1.4726005e-02 1.9788316e-02]"
[6],"[1.0611717e-05 2.4261535e-06 9.0455964e-02 1.1733389e-01 9.3652057e-03
 8.3260322e-03 7.7409172e-01 3.6354217e-04 2.8476734e-06 4.7854326e-05]"
[1],"[6.2092636e-06 9.4300282e-01 4.7432749e-11 1.2809309e-10 5.9252863e-12
 4.2961641e-12 1.9599460e-09 1.9129889e-09 1.1200309e-05 5.6979842e-02]"
[0],"[2.11606026e-01 5.55281946e-03 2.90813587e-05 4.45351689e-05
 4.98775917e-05 3.42382714e-06 1.20925588e-05 1.17057585e-04
 3.86543795e-02 7.43930697e-01]"
[9],"[1.9832851e-07 6.8941577e-06 2.3460919e-11 5.7544586e-08 2.2251077e-10
 7.0326567e-09 1.1920422e-09 1.2802517e-08 2.3887685e-06 9.9999046e-01]"
[1],"[2.9602472e-04 9.9826306e-01 6.9212768e-07 5.4246095e-07 4.6454200e-08
 7.6390748e-08 1.5553342e-06 9.3041272e-08 1.2621917e-03 1.7566001e-04]"
[0],"[1.5240155e-01 5.0909468e-04 2.7731115e-02 4.0963767e-04 5.5883499e-03
 2.8318758e-04 8.1550010e-05 1.3520899e-03 8.1116116e-01 4.8224229e-04]"
[7],"[3.2301134e-04 3.5102696e-06 6.5704393e-05 3.7527693e-04 3.3059789e-04
 8.5338535e-05 6.9358896e-07 9.9880636e-01 7.4950908e-06 1.9989454e-06]"
