Actual,Predictions
1,"[4.4503303e-09 1.0000000e+00 8.2393719e-09 6.0854008e-12 1.6009291e-09
 9.1879626e-10 3.2746150e-09 4.9604544e-08 4.7025841e-09 9.8787721e-11]"
7,"[2.1218123e-12 1.1823462e-06 1.4347318e-05 4.5142219e-06 2.8436650e-06
 2.7646774e-10 2.9190438e-11 9.9997652e-01 5.0170559e-07 8.1724927e-08]"
1,"[1.8450728e-10 9.9999988e-01 6.8214961e-10 3.6847587e-11 7.2177215e-08
 2.0941631e-09 2.9571661e-09 6.4472410e-09 5.0130691e-09 8.8164986e-10]"
8,"[3.3223543e-12 2.0208417e-15 2.4835349e-12 1.5597446e-09 1.3452352e-13
 9.7549935e-10 2.2913898e-08 2.2411886e-16 1.0000000e+00 2.1822023e-11]"
2,"[2.2563414e-13 2.1778239e-11 1.0000000e+00 2.5724832e-08 1.9024987e-10
 4.3370529e-12 1.1961771e-11 1.2095162e-10 1.2931231e-09 1.2344044e-11]"
0,"[1.0000000e+00 3.5731487e-11 9.3697339e-10 6.7268305e-13 5.8263172e-10
 1.2380763e-10 1.6181143e-09 5.1757856e-12 7.1736583e-10 8.9149879e-09]"
2,"[3.1472078e-07 7.0508304e-06 9.9457932e-01 3.2205596e-03 6.4760614e-05
 1.2769968e-04 6.1595165e-06 1.8780340e-06 9.8576001e-04 1.0064730e-03]"
9,"[3.8015491e-10 8.7082369e-11 8.4613955e-11 1.2176541e-09 4.6062775e-07
 2.2350179e-08 7.2898987e-10 2.4507588e-07 4.3742068e-07 9.9999881e-01]"
9,"[1.9548903e-05 2.7080671e-07 3.8232338e-06 2.5371334e-02 6.9521257e-06
 6.6065672e-04 1.7294008e-08 3.6958238e-05 9.4168770e-01 3.2212790e-02]"
5,"[1.7904956e-12 4.4654666e-12 1.6489170e-14 8.0360518e-09 5.3522985e-12
 1.0000000e+00 2.0384698e-09 3.8439954e-14 1.4398726e-09 3.2135777e-08]"
5,"[1.4551821e-12 6.0780920e-12 2.6308637e-14 6.8694213e-08 4.9757448e-13
 9.9999988e-01 7.3523387e-10 7.9323509e-15 2.7699478e-09 2.5737186e-09]"
1,"[1.00715047e-09 9.99999881e-01 1.06245350e-08 9.81827175e-10
 1.44916354e-08 4.50955318e-09 2.53808774e-09 8.22637318e-08
 6.68750566e-09 3.20932458e-09]"
5,"[3.1501958e-15 1.2891075e-11 2.0229403e-14 8.5489702e-08 7.6109767e-13
 9.9999988e-01 4.3123831e-11 1.7137293e-14 8.3538071e-10 1.2110265e-09]"
6,"[4.73610691e-12 3.13069611e-13 2.45785206e-12 1.41866412e-16
 1.06983267e-09 1.14468185e-10 1.00000000e+00 2.30780188e-16
 3.96994156e-12 4.43904980e-15]"
0,"[9.9999988e-01 6.2662198e-10 3.2907561e-09 2.7138422e-11 2.9881392e-10
 3.9010408e-09 1.0690457e-08 1.0270695e-09 3.1442642e-08 4.6270213e-08]"
3,"[5.3400185e-05 1.1415252e-05 4.2143855e-02 9.5736200e-01 1.0337506e-07
 3.2774251e-04 2.1953963e-09 9.1682021e-05 6.6220832e-06 3.2172168e-06]"
4,"[3.54949137e-09 2.67620217e-05 1.78484242e-07 2.85240809e-08
 9.99473155e-01 1.02269915e-07 1.61888067e-07 7.66310841e-05
 3.58966258e-06 4.19409276e-04]"
4,"[2.0975141e-07 4.7108410e-03 1.9983187e-07 3.8942662e-09 9.8950535e-01
 2.7167829e-07 4.0412936e-03 7.2179795e-08 1.7408120e-03 9.6683777e-07]"
6,"[3.5447634e-08 2.4475888e-10 6.8849594e-08 4.3510734e-10 5.1408517e-09
 2.6566349e-06 9.9999726e-01 2.8410750e-12 3.5794471e-08 4.6691535e-09]"
5,"[1.0694065e-16 6.7755627e-15 6.3460077e-19 6.4916940e-11 1.0908814e-16
 1.0000000e+00 4.2388060e-13 5.8502762e-19 9.9318503e-13 6.7987070e-12]"
4,"[5.7187631e-13 4.4280450e-09 1.8731835e-12 2.5933910e-12 1.0000000e+00
 2.9067783e-11 6.6912031e-10 1.5661190e-08 1.2323784e-08 3.3367453e-08]"
6,"[5.6547605e-10 3.8965491e-11 1.9817824e-12 6.6305400e-15 2.8933828e-06
 9.9558861e-10 9.9999702e-01 1.0772663e-13 9.4047905e-08 8.1394261e-13]"
5,"[4.2053782e-13 2.6548395e-13 1.5408275e-15 2.4930544e-09 3.5981691e-13
 1.0000000e+00 1.1742072e-11 3.8277094e-14 2.0601847e-11 7.2751527e-11]"
4,"[1.3232921e-12 4.6434434e-07 3.2762762e-10 5.3467972e-13 9.9999833e-01
 1.3540002e-10 2.0868629e-09 6.8543824e-07 6.9103154e-09 4.9267118e-07]"
5,"[9.2486368e-07 1.3974878e-05 1.8093900e-06 2.6019078e-03 1.5155206e-06
 9.9515003e-01 9.4920659e-05 7.8944691e-07 2.0966427e-03 3.7475973e-05]"
1,"[2.1719386e-10 1.0000000e+00 3.7245707e-10 2.7222499e-12 6.6092793e-09
 2.8080879e-10 1.1220933e-08 7.9460005e-10 2.2623878e-09 2.9415134e-11]"
4,"[3.4590375e-12 6.3026158e-07 2.7217784e-10 2.6758358e-11 9.9999917e-01
 1.3481594e-10 5.6732674e-10 1.8295275e-07 1.9714118e-08 3.5628002e-08]"
4,"[2.5741987e-12 4.9583957e-07 5.0190397e-11 5.2069342e-11 9.9999917e-01
 2.3616295e-10 2.7104019e-10 1.5188427e-08 4.2062517e-08 2.6163269e-07]"
7,"[4.6961528e-04 5.2909215e-04 7.3694371e-02 4.7757826e-03 7.0138114e-05
 7.0545549e-04 1.6568988e-06 9.1330135e-01 6.1022225e-03 3.5038823e-04]"
2,"[1.9553913e-07 4.1210797e-06 9.9997199e-01 1.9066623e-05 7.4609595e-08
 3.9396117e-09 3.8702301e-06 2.7792828e-07 4.6354234e-07 7.1257049e-09]"
3,"[2.0672484e-09 2.4011518e-10 7.1563370e-08 9.9999809e-01 2.4213025e-12
 1.6538627e-06 1.3070445e-12 4.9155335e-10 1.5645612e-07 3.9661691e-10]"
2,"[1.7642062e-12 4.9538752e-11 9.9999988e-01 1.3685339e-07 2.2505451e-11
 5.9153190e-12 7.3001674e-12 1.3674697e-10 6.8042522e-10 5.7486316e-12]"
7,"[1.6398760e-03 6.6133034e-01 1.4132089e-02 1.9882555e-04 3.2088908e-05
 4.5006345e-05 2.4480520e-05 3.2157826e-01 8.1704214e-04 2.0200455e-04]"
1,"[8.5155545e-09 9.9999988e-01 7.1291666e-09 1.1990763e-10 1.3795770e-08
 5.4597868e-09 1.1919130e-08 1.1601642e-07 7.1171429e-09 1.4084184e-09]"
8,"[1.2042105e-07 5.4425995e-12 5.3714355e-10 3.9395712e-08 2.2362769e-12
 1.1858710e-09 4.7021641e-07 9.1511976e-13 9.9999940e-01 5.4172338e-09]"
1,"[1.0533202e-10 1.0000000e+00 1.4646682e-10 1.3398560e-12 4.8987331e-10
 1.0614803e-10 9.9249742e-10 2.3062483e-09 2.4599650e-10 1.9023092e-11]"
8,"[1.67589185e-12 1.88211269e-11 4.07573033e-08 3.44064297e-08
 1.33454124e-11 1.41496079e-10 1.04543006e-10 1.28670547e-14
 9.99999881e-01 2.91340702e-10]"
1,"[1.9692814e-09 9.9999988e-01 8.5473841e-09 3.4843302e-11 2.2471118e-09
 5.6443678e-10 1.6874736e-09 8.4663100e-08 3.6625361e-09 7.0310963e-10]"
8,"[9.97041859e-13 1.04668206e-12 1.52118335e-12 1.14147254e-10
 4.93234333e-14 2.94849756e-10 1.23808339e-10 8.59345153e-16
 1.00000000e+00 2.69093133e-11]"
5,"[1.6479258e-14 9.0679644e-11 4.1644377e-16 4.3324653e-07 1.5013884e-12
 9.9999952e-01 6.2881060e-09 1.0584242e-15 1.6421827e-08 4.9388027e-09]"
0,"[1.0000000e+00 1.7084262e-14 1.7569515e-10 9.3191401e-16 2.3672767e-11
 8.1541612e-14 1.6875614e-12 3.1438986e-12 8.6273991e-12 1.0942863e-09]"
8,"[6.3730159e-09 3.7630801e-10 4.7266684e-04 2.2604372e-02 7.0169226e-10
 5.9767544e-08 2.1048491e-07 8.3064444e-10 9.7692251e-01 5.8581474e-08]"
9,"[7.2664826e-11 2.1299652e-10 4.3680589e-12 4.6008739e-12 9.7509590e-05
 1.1479420e-09 4.6704383e-09 8.9497789e-08 2.7012398e-08 9.9990237e-01]"
2,"[3.4740125e-08 9.1696670e-08 9.9999881e-01 3.5613400e-07 2.2598158e-08
 2.4424160e-10 6.6712175e-07 7.1084159e-08 1.7809434e-08 1.7182781e-09]"
5,"[1.47575637e-13 1.78786361e-13 7.61982634e-16 1.38086982e-08
 1.13086955e-13 1.00000000e+00 9.82834300e-12 2.21146538e-15
 1.13733467e-10 5.23868238e-09]"
0,"[1.0000000e+00 3.5149019e-11 1.3093240e-10 4.0585042e-14 2.3766111e-10
 3.1702038e-10 3.7777603e-09 1.6447585e-10 7.4433076e-10 2.8175209e-09]"
1,"[5.6621912e-11 9.9999845e-01 9.2804681e-10 2.3810871e-09 1.4906683e-06
 1.8575795e-08 4.0367070e-09 1.1305601e-08 6.7560091e-09 2.4473092e-08]"
1,"[7.6768411e-05 9.9830085e-01 1.6702391e-04 7.6979295e-06 4.2464958e-06
 5.9548274e-06 1.3175151e-05 5.9696681e-06 1.4127200e-03 5.5748169e-06]"
1,"[1.7901618e-11 1.0000000e+00 1.4337119e-09 7.3795458e-12 4.9141693e-08
 6.9890836e-11 1.7355211e-11 1.7719124e-08 5.2259652e-10 3.4168543e-10]"
0,"[9.9999976e-01 1.6831211e-09 2.9692737e-08 2.7858171e-12 9.5484163e-09
 9.0785580e-11 8.9299149e-08 7.2350242e-10 5.6577697e-08 3.4666886e-08]"
9,"[1.1975838e-05 8.9713569e-07 1.4292348e-05 5.5531114e-06 5.0985613e-03
 2.8079081e-05 1.7353763e-07 3.3391101e-04 4.9074560e-01 5.0376093e-01]"
0,"[1.0000000e+00 3.2008385e-10 1.9656875e-08 1.0998512e-11 6.0347193e-11
 2.4926932e-09 1.5491761e-11 5.0250164e-09 4.6543085e-09 2.8147868e-09]"
3,"[6.1856842e-10 2.0849738e-04 2.1461572e-05 9.9957663e-01 1.0531395e-06
 1.8870654e-04 3.6142183e-08 1.9368083e-07 7.6502681e-07 2.6363603e-06]"
1,"[7.7651620e-08 9.9999928e-01 3.7834833e-09 3.0867198e-11 1.5369861e-07
 4.2865942e-09 3.9553274e-07 2.3104436e-08 1.4224467e-07 4.0336143e-10]"
6,"[7.0583167e-10 2.0498594e-11 9.0786420e-11 2.2468343e-11 1.3620879e-11
 1.5775206e-05 9.9998426e-01 1.4477553e-14 2.7948003e-08 9.7724141e-11]"
4,"[3.3597829e-12 3.6566314e-07 6.9486417e-11 7.9832072e-11 9.9999893e-01
 4.2514717e-10 2.5490885e-09 9.8702259e-08 7.8998788e-08 5.5117687e-07]"
2,"[1.5891503e-08 4.9440200e-06 9.8815942e-01 1.1816950e-02 1.4149538e-07
 1.6806327e-07 5.1763277e-07 1.3088949e-06 1.6513059e-05 4.6212371e-08]"
3,"[1.2952597e-10 1.4473099e-08 1.5666063e-07 9.9998450e-01 1.4263765e-10
 5.2911532e-06 1.0579414e-09 1.8023428e-09 9.9295921e-06 6.1011249e-08]"
6,"[2.4218463e-09 1.4222343e-13 1.9081438e-12 1.5510569e-14 6.0643472e-08
 7.6280787e-10 9.9999988e-01 2.4069506e-15 8.8825586e-11 4.6842179e-11]"
1,"[3.7048821e-08 9.9999928e-01 2.4133720e-07 9.6613786e-11 5.4408007e-09
 4.0249781e-09 2.4720035e-07 2.8883565e-07 3.1277779e-08 8.6473356e-10]"
1,"[2.1907496e-09 9.9999988e-01 2.8927214e-09 5.9563893e-10 1.0631614e-07
 1.4655916e-08 2.7539764e-08 4.9225928e-08 2.2417744e-08 2.3535934e-08]"
1,"[9.8782127e-10 1.0000000e+00 2.8896998e-09 9.2165678e-11 3.3056720e-09
 4.9150204e-09 4.5185185e-08 3.6611556e-08 1.2984548e-08 1.5804823e-10]"
3,"[3.8426886e-15 3.6250539e-10 1.5470304e-10 1.0000000e+00 1.6015853e-13
 1.7239833e-08 7.3570382e-14 8.9172688e-12 9.8425670e-11 2.3598890e-10]"
9,"[4.8622202e-05 5.9161929e-04 4.1895435e-04 2.3986175e-04 1.1727621e-03
 2.6002468e-03 7.2615367e-05 1.4809233e-03 2.8419149e-01 7.0918292e-01]"
5,"[8.7390069e-12 1.3293181e-11 3.2133469e-14 7.0604678e-08 7.5826059e-13
 9.9999988e-01 7.7594112e-11 3.2432366e-13 6.2809334e-11 2.3813115e-10]"
2,"[1.4510743e-12 1.2210186e-08 9.9999964e-01 3.2275776e-07 5.7701535e-11
 1.0284954e-11 4.5015207e-11 1.0567842e-08 4.0367848e-11 1.1209029e-13]"
9,"[4.9250855e-07 1.0927458e-04 2.7750161e-06 5.7509351e-03 3.3694621e-02
 4.5377100e-04 3.2563275e-08 7.6595193e-04 7.3162082e-04 9.5849061e-01]"
4,"[2.3571424e-11 7.9595345e-08 4.2277702e-11 9.9822537e-12 9.9999940e-01
 1.6412133e-10 3.1261524e-10 9.0053589e-08 3.8821206e-08 4.6611999e-07]"
5,"[3.64658130e-12 5.81982249e-12 9.85391239e-14 1.50534515e-05
 1.76219130e-12 9.99980569e-01 8.78327313e-08 1.85792590e-15
 4.29895317e-06 1.59709863e-08]"
9,"[2.0772158e-07 9.4915940e-08 2.9915103e-07 2.7557297e-07 7.0482056e-05
 9.7835050e-07 1.9007926e-09 9.1852021e-04 1.7020830e-05 9.9899215e-01]"
3,"[9.1548075e-15 1.0314273e-10 1.7410610e-08 1.0000000e+00 3.7348445e-13
 4.4333498e-10 4.8675240e-13 1.8542033e-10 2.3292991e-08 2.5806779e-10]"
9,"[4.8845683e-05 1.5662961e-05 2.3328688e-05 1.3543824e-04 2.1853967e-04
 1.5984868e-05 4.4476474e-06 3.2910571e-04 7.6802123e-01 2.3118752e-01]"
0,"[1.0000000e+00 6.4334194e-10 5.2721894e-10 1.5018337e-11 3.0937770e-11
 4.2109230e-10 5.5884417e-09 4.2243230e-11 1.8448032e-09 2.8138583e-09]"
3,"[1.6355280e-16 1.0035948e-10 4.0664550e-10 1.0000000e+00 4.3895932e-15
 1.2425262e-10 6.9567239e-15 4.6689098e-12 2.7253649e-10 9.9613009e-12]"
6,"[3.81378484e-08 3.15580374e-12 3.86305904e-10 3.75517645e-10
 4.86696183e-10 9.40953149e-04 9.99047935e-01 3.91636144e-15
 1.11092895e-05 2.66631023e-10]"
5,"[4.3882541e-15 1.5548976e-12 4.8034891e-17 2.1006441e-09 2.9269386e-12
 1.0000000e+00 2.0704198e-10 6.6609025e-16 1.8062227e-08 4.6594317e-10]"
5,"[2.1319922e-10 4.8321788e-11 5.9174839e-11 2.6620062e-06 2.8522991e-11
 9.9999714e-01 6.3157218e-10 2.3312047e-11 3.7954390e-08 1.6967206e-07]"
7,"[7.2919634e-06 5.0691480e-04 3.3425217e-04 2.3517913e-04 7.5679679e-07
 1.3573151e-05 8.4830681e-10 9.9887580e-01 1.5391818e-06 2.4664372e-05]"
2,"[9.93398044e-06 4.08310896e-09 9.97397065e-01 2.55873543e-03
 3.81526846e-08 1.02061385e-05 2.11899316e-08 1.92549805e-06
 2.20551428e-05 6.65013360e-08]"
2,"[6.6372330e-09 2.0630131e-09 9.9999952e-01 2.3425429e-07 1.6193525e-08
 6.6566939e-09 5.7627098e-10 1.0697904e-07 9.1198757e-08 1.4230805e-09]"
7,"[1.2605485e-06 3.1619697e-06 3.1454039e-03 5.3129008e-04 1.0020076e-07
 2.3623568e-06 2.7362903e-09 9.9629778e-01 1.4512458e-05 4.1627609e-06]"
1,"[4.2032929e-07 9.9997973e-01 9.1590391e-06 7.5587732e-09 3.6268810e-07
 1.8083364e-07 6.4761948e-06 2.5678305e-06 8.9220794e-07 3.0529680e-08]"
2,"[1.1161696e-09 2.3995010e-09 9.9999833e-01 1.6568658e-06 4.4840802e-13
 2.4673972e-12 8.4253134e-12 2.5240750e-08 1.1313862e-08 3.8676024e-11]"
8,"[3.1907557e-09 2.0738156e-08 9.4107777e-10 4.2057287e-09 6.5630751e-08
 6.1128979e-08 5.5173501e-07 1.8617066e-11 9.9999928e-01 1.9852014e-10]"
4,"[1.6127555e-09 2.9710342e-05 1.5532410e-07 1.3850343e-08 9.9995768e-01
 7.7504678e-09 2.2621151e-07 9.2299060e-06 1.0085468e-07 2.8511224e-06]"
1,"[3.1278498e-09 1.0000000e+00 8.0971025e-09 1.1817976e-10 6.4549321e-09
 1.9290580e-08 2.1638982e-08 4.0021856e-08 9.4873487e-09 1.7274145e-10]"
7,"[1.2977490e-05 2.1480530e-04 6.7567904e-03 1.5929107e-04 2.0696311e-06
 9.8630460e-07 3.5632663e-08 9.9281454e-01 1.8050534e-05 2.0356323e-05]"
3,"[3.2756249e-11 2.4775369e-08 6.1960968e-08 9.9999475e-01 2.2795696e-11
 4.3100777e-06 2.2003172e-11 1.5878018e-09 8.0796957e-07 2.4450546e-09]"
3,"[1.18384024e-12 7.42139417e-09 2.88875857e-08 9.99999881e-01
 5.36940457e-12 1.46196570e-07 4.58775899e-11 1.11940865e-11
 1.30308164e-08 2.02557504e-09]"
8,"[1.3846507e-10 6.4403333e-10 6.9520709e-11 4.9148805e-09 1.4533306e-11
 3.4610680e-06 6.2591923e-08 1.1871504e-13 9.9999642e-01 1.0973459e-10]"
8,"[2.9569107e-14 1.2499011e-15 1.5525358e-12 2.2547303e-11 9.3533666e-16
 3.5435945e-13 7.4084003e-12 5.4474284e-17 1.0000000e+00 3.0260636e-13]"
7,"[2.4683866e-06 2.1872628e-03 7.4607349e-05 2.7257693e-06 8.3007518e-07
 1.8080652e-07 1.2498668e-08 9.9772662e-01 2.5803522e-06 2.7990577e-06]"
9,"[6.9286205e-07 2.6508783e-07 5.4379866e-06 1.5994821e-04 1.0839794e-04
 5.4936489e-05 3.1719189e-06 1.4286357e-03 9.1744602e-01 8.0792516e-02]"
2,"[9.7388941e-10 4.0963113e-09 1.0000000e+00 1.0947065e-08 1.2484693e-11
 7.4768766e-13 9.3288647e-13 3.9643655e-08 3.2467329e-10 2.0838641e-12]"
2,"[5.8416444e-12 5.6948064e-09 1.0000000e+00 4.1208113e-11 4.3654080e-10
 1.4216892e-13 1.5850397e-11 5.0959532e-11 1.0216235e-11 2.3532332e-13]"
4,"[4.9746086e-16 8.4983515e-10 6.2126449e-13 4.7317835e-15 1.0000000e+00
 3.0650511e-14 1.2199899e-12 3.9476555e-10 1.7973303e-10 2.2267295e-10]"
1,"[5.7779009e-10 1.0000000e+00 2.5473170e-09 6.5144175e-11 1.1482561e-08
 1.3658908e-09 4.0641077e-09 1.9585917e-08 2.0639626e-09 2.2993392e-09]"
5,"[8.3679991e-14 8.0960074e-12 8.6349579e-15 6.2438922e-08 1.2133436e-12
 9.9999988e-01 1.5341823e-11 2.1127572e-14 1.5553558e-10 3.9060758e-08]"
9,"[4.9979053e-04 4.0458021e-06 6.7691342e-04 2.0822067e-02 3.3562144e-05
 7.5408709e-03 2.9164730e-06 8.4221501e-05 1.1549521e-01 8.5484034e-01]"
8,"[1.0808399e-04 6.9284759e-08 5.6443969e-07 1.5738713e-08 1.8002541e-09
 3.7037250e-08 1.8430235e-05 1.1566460e-08 9.9987197e-01 7.9004843e-07]"
7,"[1.5837255e-10 9.0157539e-07 1.0231399e-03 1.6090893e-06 3.6103002e-06
 4.3181536e-10 3.5525478e-12 9.9897015e-01 4.7454301e-07 3.7157250e-08]"
2,"[2.6658442e-09 1.4731434e-07 9.9999940e-01 6.5404411e-09 1.0931357e-10
 2.0836177e-11 3.0491939e-11 1.6310487e-07 1.9437074e-07 1.0409026e-11]"
3,"[3.1825971e-07 1.7280378e-05 7.3729498e-05 9.9982220e-01 2.1842254e-07
 5.5246917e-05 1.8911074e-08 1.4159263e-05 1.5820538e-05 9.5304466e-07]"
0,"[1.0000000e+00 3.7573135e-14 1.4212298e-11 7.7682103e-14 1.9901428e-10
 9.7611441e-12 7.8777523e-12 5.9451890e-13 5.4056714e-11 1.7495854e-09]"
4,"[2.4014250e-06 1.9490778e-02 2.6712012e-01 2.7404742e-06 4.2187929e-01
 3.5827787e-05 2.8762591e-01 3.8094684e-03 3.1775038e-05 1.7265322e-06]"
4,"[1.7761839e-14 4.0182537e-09 1.4190777e-13 1.3837262e-14 1.0000000e+00
 1.1461875e-13 2.4615537e-12 2.3782267e-09 4.0986672e-11 1.9810431e-09]"
2,"[6.0203798e-09 6.6913435e-07 9.9999845e-01 6.8757129e-07 2.1909228e-08
 1.5209205e-11 3.2018136e-08 2.0012652e-07 2.0595168e-08 1.9380231e-09]"
4,"[4.5520019e-09 5.3576092e-05 7.0116566e-09 5.8133884e-09 9.9991429e-01
 8.8042720e-09 7.6686881e-08 4.0142959e-06 1.5376912e-05 1.2674955e-05]"
1,"[6.5567718e-10 9.9999881e-01 3.9462451e-09 3.1908498e-10 1.0962108e-06
 1.2246818e-08 6.7917398e-08 4.6535504e-08 1.1554145e-08 2.7912757e-09]"
9,"[2.9149394e-08 3.9565254e-08 4.2048427e-09 5.2392153e-08 2.9651652e-05
 5.2599116e-08 6.3779915e-09 1.7801376e-06 2.4795600e-06 9.9996591e-01]"
5,"[2.86496467e-13 1.42746925e-12 1.40277414e-14 8.60787281e-08
 1.67683979e-14 9.99999881e-01 1.69890109e-11 5.30788326e-15
 6.32550999e-12 2.00693680e-11]"
7,"[1.3468525e-06 3.2041455e-05 1.1210988e-04 2.1322277e-05 2.6955476e-07
 1.7192525e-07 4.7677073e-10 9.9982846e-01 1.1251443e-06 3.1468060e-06]"
7,"[2.2159572e-06 7.4966587e-02 1.7516196e-04 1.1069768e-06 1.1675942e-07
 7.0042326e-08 1.1540991e-09 9.2485124e-01 7.8014074e-07 2.7724677e-06]"
2,"[6.3190129e-08 2.0234054e-05 9.9996388e-01 2.2553645e-06 2.8239157e-07
 1.8539287e-09 2.0091945e-06 1.1112690e-05 9.7564737e-08 1.5456902e-08]"
8,"[2.9563924e-10 3.5052286e-10 6.5375727e-10 7.7816056e-09 5.2228903e-12
 5.6386238e-09 1.5944519e-07 1.6453918e-14 9.9999988e-01 2.1302248e-11]"
2,"[5.3381504e-09 4.4479964e-07 9.9938500e-01 6.0691190e-04 2.5656840e-08
 3.1513942e-08 1.4863222e-10 7.4159720e-06 1.4676598e-07 4.3835784e-09]"
6,"[5.0649955e-04 2.0789906e-11 1.1045270e-11 1.6411292e-11 1.1506650e-06
 5.9674087e-05 9.9942446e-01 1.8515145e-10 8.1919225e-06 1.2400064e-08]"
8,"[2.0797266e-12 1.0210861e-14 4.0687670e-10 7.1389472e-10 4.9230927e-15
 1.3358071e-11 3.1485103e-10 2.1231130e-16 1.0000000e+00 3.0623314e-12]"
5,"[5.8121416e-12 3.8439915e-10 3.7720725e-14 5.0563824e-07 6.0813438e-12
 9.9999881e-01 1.7839171e-09 1.0708152e-13 6.4827043e-07 1.6546258e-08]"
7,"[1.7595111e-08 9.4545576e-05 1.0361414e-06 1.1882785e-06 2.0516597e-06
 1.5788235e-07 1.2087591e-10 9.9989831e-01 6.5030309e-07 2.0155396e-06]"
7,"[1.0164387e-06 3.1598096e-04 5.9665028e-05 2.3968448e-06 5.8209895e-07
 5.8399920e-08 6.5437933e-10 9.9961591e-01 1.6102539e-06 2.7585697e-06]"
9,"[2.51680888e-07 5.23317140e-04 1.65302822e-06 1.34341988e-07
 1.38667235e-02 1.27342878e-06 1.96234371e-08 3.06938068e-06
 1.72712622e-04 9.85430837e-01]"
1,"[1.3912509e-09 1.0000000e+00 5.7132907e-09 1.5078555e-11 1.2986355e-08
 5.8239952e-10 2.0991832e-08 1.6593146e-08 6.3287180e-09 1.5294416e-10]"
8,"[3.31363262e-04 1.02089835e-07 2.04906519e-06 7.51144034e-06
 2.17447138e-07 2.98098553e-06 3.43974425e-05 2.52798049e-08
 9.99619961e-01 1.28800184e-06]"
1,"[1.0140648e-09 1.0000000e+00 2.9768261e-09 2.0340247e-11 2.8131620e-08
 6.0086047e-10 2.1696303e-08 1.0193185e-08 3.7807806e-09 2.5333083e-10]"
8,"[1.6405071e-08 3.1758959e-10 2.9274670e-06 7.5981137e-05 2.4585614e-09
 3.2304472e-06 2.9290920e-08 6.3323558e-10 9.9991703e-01 7.2922836e-07]"
0,"[9.9999356e-01 1.7284713e-10 1.7755463e-06 1.1773698e-09 1.8851107e-08
 8.9301835e-08 7.7088451e-09 1.7366428e-07 1.3030810e-06 3.1548416e-06]"
3,"[5.47862267e-17 4.14216474e-11 2.13623031e-14 9.99999523e-01
 2.16250307e-15 5.03564081e-07 3.61563086e-15 1.36716640e-14
 3.23411957e-12 1.16810615e-11]"
0,"[9.99999762e-01 2.13312168e-09 9.28439814e-09 3.37486317e-10
 2.33403945e-08 1.49526187e-08 1.03308835e-07 1.25481278e-10
 1.56575712e-08 1.05779712e-07]"
1,"[2.5242647e-10 1.0000000e+00 9.4897146e-10 2.5020075e-11 5.6553624e-09
 4.5699633e-10 9.2693903e-10 1.6751700e-08 7.0350009e-10 7.9324175e-10]"
9,"[1.2978090e-08 5.8694294e-10 2.2759147e-08 7.2522234e-06 7.2137368e-07
 4.2109428e-07 1.7587476e-08 4.8324928e-06 1.0563463e-02 9.8942322e-01]"
9,"[7.4637398e-07 5.8408562e-09 5.5567568e-07 2.3707912e-06 9.3232675e-06
 2.4938581e-07 3.5929126e-09 8.6787164e-05 3.6626993e-04 9.9953365e-01]"
4,"[2.4814963e-12 1.2873093e-07 1.6803692e-11 3.9874068e-12 9.9999523e-01
 7.3458122e-11 6.7989925e-10 3.2511841e-07 3.1125578e-09 4.3355203e-06]"
1,"[1.3459849e-09 1.0000000e+00 8.6719520e-10 8.6796342e-13 1.6918923e-09
 2.0662264e-10 2.3505331e-09 1.2001004e-08 1.0162586e-09 2.7782419e-11]"
8,"[3.5532088e-11 2.0996324e-11 1.0546697e-09 7.8909906e-11 4.5893702e-11
 2.4191617e-11 1.3490196e-10 2.0666449e-13 1.0000000e+00 2.3277012e-11]"
2,"[5.3050810e-11 2.6574550e-12 1.0000000e+00 1.1463737e-09 1.8771642e-12
 9.6164428e-13 2.5715619e-11 3.5309225e-10 3.1457105e-08 8.0112618e-12]"
1,"[3.3210398e-10 1.0000000e+00 6.7610473e-09 3.5921249e-11 2.0102260e-09
 3.0024164e-10 9.3434283e-10 4.6895714e-08 8.0341317e-10 6.3320843e-10]"
2,"[9.9149005e-08 5.1738158e-07 9.9999070e-01 7.9275424e-06 2.5094341e-08
 2.7699421e-10 6.0530510e-07 3.3818917e-08 1.4196414e-07 1.2812829e-08]"
9,"[7.7119694e-10 3.8760974e-11 9.2552063e-11 4.6211936e-09 4.8971064e-08
 1.2625666e-09 5.5778898e-10 2.9331517e-07 7.8484879e-07 9.9999881e-01]"
7,"[7.0183663e-09 2.8604260e-02 9.3947579e-05 2.7578239e-05 1.3574633e-05
 2.5802056e-08 3.3636038e-09 9.7124767e-01 2.2768520e-06 1.0625527e-05]"
5,"[6.2232805e-14 2.7488127e-12 1.3214528e-16 1.8522471e-08 5.3482137e-13
 1.0000000e+00 3.2805665e-09 2.6042113e-16 1.6453313e-08 5.3999574e-09]"
9,"[2.2854639e-08 2.2836078e-08 1.1654326e-07 1.3153456e-07 1.7250176e-04
 9.0722800e-08 2.4556273e-09 5.4068078e-04 1.9792415e-05 9.9926668e-01]"
2,"[1.8804343e-10 6.0009393e-11 1.0000000e+00 1.6720025e-09 8.2698445e-11
 2.0889538e-12 5.5452212e-11 2.9608747e-09 4.2949996e-10 1.3426989e-11]"
6,"[9.1185711e-08 2.0531886e-08 7.1588108e-10 6.1185979e-10 1.9006998e-09
 3.2745156e-04 9.9910349e-01 1.0141363e-12 5.6881557e-04 3.7612224e-09]"
